40	2434	2011-03-01 00:21:11
40	2396	2011-02-24 06:51:38
40	2806	2010-11-20 05:13:53
40	2833	2010-03-12 22:36:24
47	3033	2011-12-15 03:00:34
47	3034	2011-08-11 16:23:16
47	2527	2011-08-06 21:32:30
47	3037	2011-08-06 03:54:06
47	3038	2011-08-06 01:01:33
47	3039	2011-08-03 04:31:41
47	3040	2011-08-01 05:33:54
47	3039	2011-08-01 05:17:09
47	3043	2011-07-30 06:28:01
47	3044	2011-07-30 05:29:21
47	3045	2011-07-29 19:50:17
47	3040	2011-07-29 04:45:25
47	3039	2011-07-29 04:13:11
47	3046	2011-07-26 02:18:47
47	3047	2011-07-25 03:49:28
47	3050	2011-07-23 21:56:38
47	3052	2011-07-23 02:13:18
47	3053	2011-07-16 19:10:48
47	3054	2011-07-16 06:23:49
47	3044	2011-07-16 01:50:58
47	3056	2011-07-13 03:27:19
47	3057	2011-07-05 02:06:15
47	3058	2011-07-05 01:01:53
47	3059	2011-07-04 22:52:47
47	3060	2011-07-04 07:47:17
47	3061	2011-07-04 03:49:29
47	3062	2011-07-04 03:18:07
47	3044	2011-07-04 00:37:24
47	3063	2011-07-03 23:23:02
47	3064	2011-07-03 03:27:33
47	3038	2011-07-03 01:27:19
47	3065	2011-07-02 02:44:12
47	3039	2011-07-01 05:27:22
47	3067	2011-06-30 00:40:56
47	3069	2011-06-25 23:34:37
47	3070	2011-06-25 03:22:59
47	3038	2011-06-25 01:56:49
47	3071	2011-06-24 02:09:58
47	3073	2011-06-19 20:58:32
47	3074	2011-06-19 04:47:55
47	3077	2011-06-12 17:02:41
47	2681	2011-06-11 22:49:52
47	3078	2011-06-11 19:03:45
47	3079	2011-06-11 02:21:27
47	3080	2011-06-09 16:46:25
47	3039	2011-06-03 04:30:22
47	3080	2011-06-02 15:29:13
47	3081	2011-06-01 03:28:14
47	3083	2011-05-28 03:23:48
47	3084	2011-05-24 02:45:48
47	3077	2011-05-22 18:26:06
47	3090	2011-05-21 00:29:29
47	3052	2011-05-20 04:29:21
47	3080	2011-05-19 14:58:31
47	3091	2011-05-19 14:50:05
47	3092	2011-05-19 01:52:07
47	3073	2011-05-15 20:23:33
47	3077	2011-05-08 18:44:50
47	3039	2011-05-05 01:00:02
47	3091	2011-05-04 15:57:44
47	3039	2011-04-25 02:18:31
47	3098	2011-04-24 17:38:32
47	3098	2011-04-23 17:09:37
47	3039	2011-04-22 02:06:27
47	3080	2011-04-21 15:57:36
47	3080	2011-04-20 14:54:12
47	3080	2011-04-14 16:43:22
47	3103	2011-04-13 02:43:16
47	3090	2011-04-13 01:44:08
47	3090	2011-04-12 02:08:13
47	3105	2011-04-09 19:38:33
47	3062	2011-04-09 04:06:11
47	3106	2011-04-09 01:04:22
47	3107	2011-04-08 01:43:17
47	3080	2011-04-06 16:14:15
47	3080	2011-04-06 16:14:15
47	3080	2011-03-31 18:45:09
47	3111	2011-03-31 02:40:23
47	2591	2011-03-31 01:51:39
47	3112	2011-03-29 19:17:17
47	3115	2011-03-27 18:26:15
47	2396	2011-03-27 04:20:55
47	2396	2011-03-10 05:01:42
47	2844	2011-03-10 02:38:37
47	3149	2011-03-09 02:54:07
47	2424	2011-03-09 01:23:53
47	2396	2011-03-08 07:28:19
53	3468	2011-08-12 04:20:35
53	3468	2011-07-29 03:25:20
53	3471	2011-06-22 02:46:05
53	3472	2011-06-21 02:52:18
53	3475	2011-06-15 03:33:19
53	3471	2011-06-15 02:31:18
53	3476	2011-06-13 05:50:08
53	3492	2011-04-19 03:34:23
53	3468	2011-04-06 03:42:46
53	3493	2011-04-06 02:39:50
53	3495	2011-04-04 22:41:20
53	3497	2011-04-04 21:14:54
53	3471	2011-03-29 03:34:37
53	3468	2011-03-15 01:51:20
53	3468	2011-03-08 03:48:30
53	3471	2011-03-03 03:46:45
53	3492	2011-02-22 03:38:26
53	3502	2011-02-21 19:36:28
53	3471	2011-02-15 04:10:39
53	3475	2011-02-14 04:43:12
53	3472	2011-02-12 22:10:24
53	3551	2010-05-12 02:17:46
53	3492	2010-05-04 04:09:55
53	3492	2010-04-27 03:51:03
53	3492	2010-04-21 03:14:06
53	3471	2010-04-14 03:15:45
53	3476	2010-04-11 07:19:42
53	3560	2010-04-11 06:49:39
53	204	2010-04-11 02:00:43
53	3492	2010-04-10 03:34:16
53	3562	2010-04-06 03:48:03
53	3563	2010-04-06 03:07:08
53	3492	2010-03-30 03:05:43
53	3492	2010-03-28 23:17:01
53	3564	2010-03-28 03:50:57
53	3562	2010-03-27 20:46:24
53	3471	2010-03-27 03:05:53
53	3565	2010-03-26 21:28:02
53	3551	2010-03-16 03:15:30
53	3569	2010-03-10 04:02:29
53	3571	2010-02-25 04:14:28
53	3562	2010-02-23 03:53:41
53	3471	2010-02-16 02:50:03
55	2396	2011-05-27 19:15:09
55	3624	2011-05-27 00:23:06
55	3626	2011-05-25 00:27:03
55	3627	2011-05-24 23:42:30
55	3628	2011-05-24 05:53:48
55	1019	2011-05-24 01:18:45
55	3628	2011-05-18 02:26:31
55	3628	2011-05-15 02:14:17
55	3629	2011-05-13 04:15:27
55	3632	2011-04-24 07:31:49
55	3633	2011-04-22 07:51:26
55	2527	2011-04-02 21:11:39
55	3624	2011-03-29 18:40:39
55	2396	2011-03-28 05:22:41
55	2396	2011-03-22 13:04:27
55	993	2011-03-21 18:48:20
55	3671	2011-03-19 08:07:34
55	3060	2011-03-19 05:47:37
55	3060	2011-03-19 05:34:12
55	3063	2011-03-19 05:20:36
55	3039	2011-03-19 04:46:31
55	3673	2011-03-18 07:19:39
55	3674	2011-03-18 02:56:17
55	459	2011-03-18 00:07:25
55	3629	2011-03-17 23:47:44
55	3675	2011-03-17 01:43:21
55	3677	2011-03-14 21:49:10
55	3674	2011-03-14 21:30:24
55	3678	2011-03-14 19:40:35
55	3680	2011-03-13 03:14:03
55	3681	2011-03-13 02:38:31
55	3685	2011-03-13 01:18:40
55	3688	2011-03-12 23:57:57
55	3689	2011-03-12 22:51:07
55	3690	2011-03-12 07:37:35
55	3632	2011-03-03 03:48:47
55	3693	2011-03-02 03:09:07
55	3039	2011-02-26 07:47:20
55	3697	2011-02-15 05:13:04
58	3825	2011-08-12 02:58:26
58	3825	2011-08-05 02:58:21
58	3825	2011-07-29 02:40:47
58	2396	2011-07-25 04:44:44
58	3825	2011-07-22 03:09:07
58	3825	2011-07-15 02:14:14
58	3825	2011-07-01 02:06:03
58	3825	2011-06-17 02:11:20
58	3867	2011-06-07 03:36:18
58	3825	2011-06-03 02:19:36
58	3875	2011-05-28 19:44:05
58	3825	2011-05-27 02:03:31
58	3825	2011-05-20 02:39:29
58	3825	2011-05-13 02:19:04
58	3825	2011-05-06 02:27:18
58	3825	2011-04-29 02:39:39
58	3825	2011-04-22 02:29:59
58	3825	2011-04-15 02:34:43
58	3825	2011-04-08 02:42:07
58	3891	2011-04-03 05:45:43
58	3892	2011-04-03 03:07:31
58	3825	2011-04-01 02:17:27
58	3901	2011-03-18 01:48:17
58	3903	2011-03-11 08:23:21
58	3825	2011-03-11 03:16:42
58	3825	2011-03-04 03:08:57
58	3825	2011-02-25 03:18:55
58	3825	2011-02-18 03:14:13
58	3908	2011-02-17 01:44:18
58	3825	2011-02-11 04:05:48
58	3825	2011-02-04 03:05:33
58	3825	2011-01-28 03:18:20
58	3922	2011-01-23 18:53:06
58	3923	2011-01-23 18:50:44
58	3924	2011-01-23 05:34:09
58	3825	2011-01-21 03:50:44
58	3825	2011-01-14 03:21:07
58	3825	2011-01-07 03:14:02
58	3825	2010-12-31 03:50:34
58	3825	2010-12-31 03:50:33
58	3825	2010-12-24 04:02:03
58	3825	2010-12-14 02:46:41
58	3825	2010-12-10 03:43:46
58	3825	2010-12-03 03:04:17
58	3825	2010-11-19 03:07:39
58	3825	2010-11-05 03:10:33
58	3903	2010-10-19 03:15:14
58	3903	2010-10-05 03:34:21
58	3825	2010-10-01 03:10:10
58	3825	2010-09-24 02:43:20
58	3903	2010-09-21 02:55:22
58	3825	2010-09-17 02:54:08
58	3825	2010-09-10 02:07:35
58	3825	2010-09-03 02:42:46
58	3825	2010-08-20 02:46:48
58	3825	2010-08-20 02:46:46
58	455	2010-08-14 22:47:38
58	3825	2010-08-06 02:27:23
58	3825	2010-07-30 02:56:42
58	3825	2010-07-23 02:14:24
58	3825	2010-07-16 01:12:52
58	3825	2010-07-09 03:01:04
58	3825	2010-07-02 01:58:12
58	204	2010-06-27 20:38:31
58	204	2010-06-26 23:43:46
58	3825	2010-06-25 02:44:44
58	3825	2010-06-18 02:28:39
58	3825	2010-06-11 02:56:27
58	3825	2010-06-04 03:00:19
58	3825	2010-05-28 01:49:10
58	3825	2010-05-07 02:25:14
58	3963	2010-05-02 20:00:44
58	3825	2010-04-30 01:42:56
59	3966	2011-12-01 21:59:24
59	3973	2011-06-15 02:42:36
59	3974	2011-06-08 20:22:03
59	3975	2011-06-08 02:40:28
59	3974	2011-06-07 22:44:44
59	3974	2011-06-07 22:44:43
59	3976	2011-05-27 04:41:37
59	3974	2011-05-27 04:41:12
59	3974	2011-05-27 00:14:40
59	3974	2011-05-23 22:04:05
59	3977	2011-05-18 16:41:18
59	3974	2011-05-17 01:20:22
59	3974	2011-05-11 22:32:12
59	3974	2011-05-11 01:06:13
59	3981	2011-05-11 01:03:47
59	3981	2011-05-10 04:56:22
59	3974	2011-05-04 18:02:08
59	3974	2011-04-27 20:32:18
59	3984	2011-04-26 05:07:45
59	3990	2011-04-23 04:14:33
59	3974	2011-04-21 21:23:57
59	3974	2011-04-20 21:22:42
59	3475	2011-04-20 01:06:40
59	3974	2011-04-19 18:12:56
59	3974	2011-04-18 19:15:04
59	3991	2011-04-18 00:42:04
59	3974	2011-04-13 19:20:10
59	3974	2011-04-12 17:54:13
59	3974	2011-04-11 20:55:25
59	3996	2011-04-09 19:38:59
59	3492	2011-04-08 03:26:48
59	3977	2011-04-08 01:37:35
59	3974	2011-04-06 18:04:53
59	3974	2011-04-04 07:19:26
59	3998	2011-04-03 03:23:31
59	3999	2011-04-02 22:34:37
59	4000	2011-04-01 04:52:27
59	3974	2011-03-31 17:54:28
59	4001	2011-03-30 20:02:10
59	3977	2011-03-30 04:14:31
59	4001	2011-03-29 23:06:59
59	3974	2011-03-29 17:02:37
59	3974	2011-03-27 21:46:43
59	3974	2011-03-26 21:43:26
59	4002	2011-03-26 02:46:41
59	2800	2011-03-25 03:22:39
59	3974	2011-03-22 20:15:47
59	4003	2011-03-21 03:47:42
59	4009	2011-03-11 05:57:08
59	4010	2011-03-11 03:41:52
59	4002	2011-03-10 02:00:20
59	4011	2011-03-09 03:14:24
59	4012	2011-03-09 02:16:50
59	4013	2011-03-05 23:17:23
59	3974	2011-03-04 23:07:33
59	3974	2011-03-03 19:53:14
59	3974	2011-03-03 01:29:55
59	2799	2011-03-01 21:51:14
59	4014	2011-03-01 18:38:56
59	4017	2011-02-24 05:45:05
59	4017	2011-02-23 01:47:55
59	4017	2011-02-16 04:15:40
59	4021	2011-02-09 02:03:42
59	3975	2011-02-08 18:48:47
59	4023	2011-02-08 03:48:21
59	3115	2011-02-05 20:53:17
59	4017	2011-02-05 01:05:58
59	3476	2011-02-03 06:42:57
66	4213	2011-08-08 00:18:54
66	4214	2011-07-21 02:01:23
66	4215	2011-07-13 01:18:17
66	4216	2011-06-28 01:47:58
66	4217	2011-06-15 02:11:41
66	4215	2011-06-11 01:57:33
66	4219	2011-05-19 00:43:15
66	4223	2011-03-30 01:09:56
66	4216	2011-03-27 18:44:15
66	4223	2011-02-11 05:01:02
66	4215	2011-02-10 02:36:01
66	4215	2011-02-04 03:01:46
66	4223	2011-01-26 02:19:39
66	4215	2011-01-22 02:50:49
66	4227	2011-01-20 01:40:38
66	4215	2010-12-14 02:40:56
66	3923	2010-12-09 02:26:35
66	4235	2010-11-26 03:47:50
66	4215	2010-11-23 02:46:53
66	4237	2010-11-20 20:57:39
66	4215	2010-11-18 02:41:26
66	4215	2010-11-09 02:55:09
66	4215	2010-11-06 02:02:48
66	2483	2010-11-03 14:53:12
66	4240	2010-11-02 00:09:11
66	2423	2010-10-30 02:00:46
66	4215	2010-10-29 01:55:57
66	4215	2010-10-26 01:39:13
66	4241	2010-10-25 00:47:18
66	4215	2010-10-22 02:20:54
66	4215	2010-10-16 07:15:44
66	4243	2010-10-12 01:43:27
66	4244	2010-10-12 01:02:08
66	4245	2010-10-07 04:10:57
66	4227	2010-09-30 02:40:43
66	4248	2010-09-19 03:20:10
66	4227	2010-08-19 01:59:58
66	4216	2010-08-18 01:41:05
66	3586	2010-08-08 23:50:50
66	2477	2010-08-06 01:18:05
66	4227	2010-07-01 00:26:39
66	4215	2010-06-22 01:47:04
72	204	2011-06-25 19:08:12
72	204	2011-05-22 19:57:12
72	4337	2011-05-01 23:10:44
72	204	2011-04-13 02:33:21
72	2396	2011-03-12 14:46:17
72	2396	2011-02-25 20:45:03
72	2611	2011-01-29 05:27:59
72	4348	2010-11-03 19:57:28
72	4349	2010-10-30 22:40:13
78	4442	2011-07-26 20:43:22
78	4443	2011-07-22 04:31:11
78	204	2011-06-25 21:08:23
78	1143	2011-06-04 21:30:29
78	4447	2011-05-22 18:51:53
78	4448	2011-05-20 14:29:42
78	4449	2011-05-02 21:42:04
78	3551	2011-02-25 04:31:03
78	467	2011-02-20 03:04:43
78	4451	2011-02-11 03:40:48
78	4452	2011-01-28 03:31:53
78	3922	2011-01-06 05:14:32
78	4454	2011-01-06 03:37:08
78	2474	2011-01-01 06:58:58
78	3923	2010-11-13 05:53:14
78	4455	2010-11-07 03:00:42
78	3923	2010-11-06 09:42:35
78	4456	2010-10-26 01:15:27
78	3073	2010-10-23 03:19:48
78	4457	2010-10-17 05:33:09
78	4458	2010-10-03 04:04:30
78	3922	2010-09-23 03:43:19
78	4460	2010-09-21 00:33:30
78	4461	2010-09-13 23:48:26
78	3626	2010-08-16 03:19:35
78	4467	2010-08-10 20:52:13
78	4468	2010-08-07 07:04:45
78	1141	2010-08-03 02:58:51
78	2806	2010-08-01 02:55:23
78	4457	2010-07-28 02:09:46
78	1763	2010-07-13 19:06:42
78	4471	2010-07-11 19:14:00
78	2474	2010-07-09 00:41:33
78	4473	2010-07-06 01:19:06
78	4461	2010-07-02 03:52:30
78	4474	2010-06-26 16:34:57
78	4475	2010-06-20 04:07:25
78	4475	2010-06-20 04:03:50
78	4477	2010-06-06 21:40:48
78	1763	2010-05-30 02:20:59
78	4215	2010-05-23 02:00:50
78	4475	2010-05-22 04:29:44
78	2474	2010-05-20 03:55:28
78	4481	2010-05-17 03:39:10
78	4475	2010-05-15 03:43:49
78	4482	2010-05-13 00:59:21
78	4483	2010-05-10 02:04:20
82	4583	2011-05-28 17:18:14
82	2420	2011-05-28 02:07:22
82	4585	2011-05-26 03:08:09
82	2420	2011-05-26 02:16:07
82	2420	2011-05-24 01:45:04
82	4588	2011-05-21 05:46:09
82	4585	2011-05-21 01:08:10
82	4589	2011-05-16 18:00:03
82	4583	2011-05-16 15:17:37
82	4590	2011-05-15 23:15:16
82	4591	2011-05-15 22:05:14
83	2396	2011-08-03 02:33:38
83	4601	2011-08-01 15:08:39
83	4602	2011-08-01 03:07:03
83	4603	2011-07-31 16:43:09
83	4588	2011-07-31 00:50:02
83	4603	2011-07-30 18:43:28
83	4605	2011-07-25 20:19:56
83	3924	2011-07-23 00:20:28
83	4603	2011-07-22 16:00:27
83	4611	2011-07-21 00:03:24
83	4601	2011-07-19 01:40:22
83	4588	2011-07-16 22:41:04
83	4605	2011-07-13 15:42:07
83	3493	2011-07-13 01:36:42
83	4605	2011-07-11 21:23:00
83	2396	2011-07-07 15:27:07
83	4605	2011-07-06 21:45:16
83	1018	2011-07-06 04:49:16
83	2576	2011-07-05 14:42:59
83	4601	2011-07-01 15:07:16
83	4605	2011-06-30 19:38:54
83	4605	2011-06-28 20:04:23
83	4605	2011-06-27 19:01:36
83	4603	2011-06-26 17:26:41
86	4718	2011-06-22 04:37:15
86	204	2011-06-11 20:03:45
86	3057	2011-05-16 02:33:14
86	1019	2011-05-15 21:35:48
86	204	2011-05-12 02:40:11
86	4740	2011-05-08 23:55:51
86	2527	2011-03-06 21:37:40
86	4756	2011-03-06 20:02:42
86	4757	2011-03-02 18:20:16
86	2396	2011-02-26 05:17:43
86	4760	2011-02-20 23:18:23
86	4213	2011-02-20 20:57:13
86	4763	2011-02-13 05:29:00
86	2396	2011-01-05 01:39:58
86	4760	2010-12-30 04:01:43
86	4770	2010-12-30 01:08:56
86	4771	2010-12-29 23:52:47
86	4773	2010-12-27 20:56:28
86	1019	2010-12-19 17:24:17
86	1763	2010-12-05 23:11:02
86	4795	2010-11-03 15:43:01
86	4797	2010-11-01 00:13:09
86	3908	2010-10-30 22:59:51
86	1763	2010-08-14 22:27:48
86	204	2010-08-12 02:56:54
86	1019	2010-07-24 03:31:10
86	4817	2010-06-27 20:15:13
86	4773	2010-05-16 22:22:11
87	4824	2011-08-11 02:06:23
87	4826	2011-08-09 00:57:17
87	4831	2011-08-07 18:40:54
87	4832	2011-08-07 18:05:03
87	4771	2011-08-06 20:15:07
87	4836	2011-08-06 19:12:26
87	1018	2011-08-06 19:12:18
87	4838	2011-08-05 02:29:11
87	204	2011-08-03 01:22:07
87	4840	2011-07-31 20:01:43
87	2693	2011-07-30 02:08:29
87	4844	2011-07-28 02:00:37
87	2396	2011-07-25 01:48:11
87	2396	2011-07-22 22:03:39
87	4855	2011-07-22 02:41:51
87	4857	2011-07-20 23:50:22
87	4824	2011-07-15 03:28:14
87	4770	2011-07-14 02:35:40
87	4836	2011-07-14 01:12:40
87	4863	2011-07-10 18:57:45
87	4865	2011-07-10 03:00:42
87	4831	2011-07-09 03:57:15
87	4831	2011-07-07 01:03:31
87	2474	2011-06-28 01:28:39
87	4884	2011-06-26 21:23:31
87	4886	2011-06-26 21:05:08
87	3675	2011-06-24 23:33:53
87	4836	2011-06-24 23:33:16
87	4889	2011-06-24 03:25:40
87	4884	2011-06-24 02:49:25
87	2693	2011-06-23 02:32:02
87	4840	2011-06-23 00:43:21
87	206	2011-06-22 01:22:59
87	4824	2011-06-21 02:32:39
87	4894	2011-06-19 19:10:17
87	4889	2011-06-19 19:09:21
87	4898	2011-06-18 01:58:54
87	4831	2011-06-16 02:37:05
87	4901	2011-06-12 23:56:08
87	3675	2011-06-12 21:52:16
87	4836	2011-06-12 20:14:55
87	4904	2011-06-11 19:47:21
87	2527	2011-06-11 18:48:14
87	4901	2011-06-05 21:49:25
87	4932	2011-05-23 02:29:35
87	4836	2011-05-22 20:13:41
87	204	2011-05-21 01:53:21
87	4937	2011-05-15 23:09:49
87	4942	2011-05-12 01:31:43
87	4831	2011-05-04 03:11:12
87	4836	2011-05-01 22:01:35
87	4894	2011-05-01 21:50:10
87	4952	2011-05-01 20:04:39
87	4840	2011-05-01 17:41:16
87	4953	2011-05-01 02:40:46
87	4954	2011-05-01 01:35:03
87	4831	2011-04-28 02:13:37
87	4964	2011-04-27 01:59:02
87	4966	2011-04-27 00:40:47
87	4473	2011-04-24 18:21:43
87	4475	2011-04-22 05:40:39
87	4937	2011-04-17 22:12:59
87	4832	2011-04-16 16:55:39
87	459	2011-04-16 15:27:44
87	2527	2011-04-16 15:25:23
87	4976	2011-04-15 07:38:40
87	4979	2011-04-14 22:52:20
87	4293	2011-04-11 03:44:22
87	4982	2011-04-10 20:42:20
87	2527	2011-04-10 20:40:31
87	4983	2011-04-09 02:42:37
87	4990	2011-04-06 01:42:31
87	4991	2011-04-03 05:43:39
87	4992	2011-04-03 03:13:04
87	4840	2011-04-02 22:34:08
87	4770	2011-04-02 19:42:58
87	4994	2011-04-02 19:11:34
87	1018	2011-04-02 19:07:11
87	4995	2011-04-02 03:01:25
