4120	19044	1
4120	3688	2
4120	31978	3
4120	5100	1
4120	3053	1
4120	3056	1
4120	26481	1
4120	3061	4
4120	1141	1
4120	3062	12
4120	2678	1
4120	3063	4
4120	2423	1
4120	36600	1
4120	94463	1
4120	19071	1
26	1777	1
26	1763	1
26	1749	1
26	206	2
26	1758	1
2074	2527	1
2078	14080	1
2078	2451	1
2078	31782	10
2078	22551	1
2078	19912	1
2078	10249	1
2078	6733	1
4129	2432	1
4129	12096	1
4129	8129	1
4129	4292	3
4129	2693	27
4129	31686	1
4129	14152	6
4129	204	5
4129	5068	1
4129	25805	1
4129	37265	36
4129	18902	1
4129	4953	1
4129	6112	1
4129	64034	1
4129	4452	1
4129	7205	9
4129	70180	1
4129	2598	1
4129	5159	1
4129	4456	1
4129	14057	1
4129	4457	1
4129	21424	1
4129	8112	1
4129	13751	1
4129	7545	1
4129	15931	1
4129	1021	1
4130	17300	1
4130	19590	1
4130	17479	1
4130	5000	1
4130	37037	1
36	2432	1
36	2434	1
36	2436	2
36	2437	1
36	2438	1
36	2440	1
36	2574	1
36	2575	1
36	2576	2
36	2578	1
36	2451	1
36	2452	1
36	2457	1
36	2459	11
36	2587	1
36	2460	4
36	2589	1
36	2591	1
36	2592	1
36	2597	2
36	2598	1
36	2474	1
36	2604	1
36	2477	1
36	2479	1
36	2607	1
36	2480	1
36	2482	1
36	2483	2
36	2491	1
36	204	2
36	206	1
36	2516	2
36	2396	8
36	2527	1
36	2400	12
36	2401	1
36	1763	1
36	2403	19
36	2404	8
36	2407	1
36	2408	3
36	2545	1
36	2420	7
36	2548	1
36	2421	2
36	2549	1
36	2423	1
36	2424	1
36	2425	2
36	1019	1
36	2430	1
37	2640	2
37	2611	1
37	1763	4
37	467	1
37	2436	1
37	2645	1
37	1749	1
37	2646	1
37	1017	1
37	2396	7
37	206	1
38	2690	5
38	2691	1
38	2436	1
38	2693	1
38	2698	1
38	2668	1
38	2671	10
38	2672	1
38	2674	1
38	2678	1
38	2680	1
38	2681	1
38	2682	1
38	2396	1
38	2687	1
40	2800	1
40	2833	1
40	2434	1
40	2806	1
40	2396	2
40	2799	1
2091	19666	1
2091	2436	1
2091	2420	1
2091	2549	1
2091	41142	1
2091	2396	3
2091	2574	1
4141	4898	1
4141	455	1
4141	3463	1
4141	4216	1
4141	9592	1
4141	5162	1
4141	1019	1
4141	4894	1
4141	18927	1
47	3073	2
47	3074	1
47	3077	3
47	3078	1
47	3079	1
47	3080	9
47	3081	1
47	3083	1
47	3084	1
47	3090	3
47	3091	2
47	3092	1
47	3098	2
47	2844	1
47	3103	1
47	2591	1
47	3105	1
47	3106	1
47	3107	1
47	3111	1
47	3112	1
47	3115	1
47	3149	1
47	3033	1
47	3034	1
47	2396	3
47	3037	1
47	3038	3
47	2527	1
47	3039	8
47	3040	2
47	3043	1
47	3044	3
47	3045	1
47	3046	1
47	3047	1
47	3050	1
47	3052	2
47	3053	1
47	3054	1
47	3056	1
47	3057	1
47	3058	1
47	3059	1
47	3060	1
47	3061	1
47	3062	2
47	3063	1
47	3064	1
47	2424	1
47	3065	1
47	2681	1
47	3067	1
47	3069	1
47	3070	1
47	3071	1
2095	2800	1
2095	12064	1
2095	8129	2
2095	20182	1
2095	9718	1
2095	4760	1
2095	10249	1
2095	204	2
2095	7341	1
4143	4865	2
4143	4482	1
4143	7171	1
4143	14531	1
4143	18948	1
4143	5255	1
4143	10313	1
4143	4235	1
4143	11211	1
4143	204	2
4143	17678	1
4143	61841	6
4143	7322	1
4143	2396	3
4143	49373	2
4143	4003	1
4143	1763	1
4143	4771	1
4143	18854	2
4143	34599	1
4143	3497	1
4143	11242	1
4143	14701	1
4143	18927	53
4143	18863	1
4143	2678	2
4143	4857	1
4143	4473	1
4143	17657	1
4143	4601	1
4143	4474	1
4143	1658	1
4143	38909	1
4143	4477	1
2097	19201	1
2097	2434	2
2097	22467	1
2097	19844	1
2097	18898	1
2097	9687	1
2097	36761	2
2097	3867	1
2097	4001	1
2097	4002	1
2097	15141	1
2097	2407	1
2097	3688	1
2097	3628	3
2097	3054	1
2097	14127	1
2097	3632	1
2097	19953	1
2097	19126	1
2097	20087	1
2097	1016	3
2097	26426	1
2097	39610	1
2097	1019	1
2097	34172	1
2097	1021	1
53	3492	8
53	3493	1
53	3495	1
53	3560	1
53	3497	1
53	3562	3
53	3563	1
53	3468	5
53	204	1
53	3564	1
53	3565	1
53	3502	1
53	3471	8
53	3472	2
53	3569	1
53	3475	2
53	3571	1
53	3476	2
53	3551	2
2101	31744	1
2101	4992	1
2101	8194	1
2101	4483	1
2101	3079	1
2101	25612	1
2101	12561	1
2101	5009	1
2101	19986	1
2101	4756	2
2101	24340	1
2101	7957	1
2101	17685	3
2101	3991	1
2101	25624	1
2101	5018	1
2101	3867	2
2101	3103	1
2101	7329	4
2101	25762	1
2101	9639	1
2101	5160	1
2101	8235	1
2101	86702	13
2101	3892	1
2101	86712	33
2101	9025	1
2101	50755	1
2101	14531	1
2101	3908	1
2101	86724	17
2101	15173	2
2101	4937	1
2101	25802	1
2101	17610	1
2101	19915	1
2101	5068	1
2101	5070	1
2101	13774	1
2101	47823	1
2101	14551	1
2101	2396	15
2101	4700	1
2101	1763	1
2101	30310	1
2101	13798	1
2101	13799	1
2101	8167	1
2101	4456	1
2101	31848	1
2101	19817	1
2101	4458	1
2101	4718	1
2101	37367	1
2101	2423	1
2101	1017	1
2101	4348	1
2102	22529	2
2102	3073	2
2102	22977	1
2102	3074	1
2102	27075	3
2102	77442	1
2102	8197	3
2102	17295	1
2102	18901	1
2102	470	1
2102	3671	1
2102	7319	1
2102	6040	1
2102	3673	1
2102	18974	1
2102	86817	4
2102	993	2
2102	19948	1
2102	13805	3
2102	4461	1
2102	2482	2
2102	8181	1
2102	17656	1
2102	1019	1
2102	37439	1
4150	86817	1
4150	2674	1
4150	11186	1
4150	22978	1
4150	4995	1
4150	28997	1
4150	2438	1
4150	5001	1
4150	12890	1
4150	3674	1
4150	3999	1
55	459	1
55	3671	1
55	3673	1
55	3674	2
55	3675	1
55	2396	3
55	3677	1
55	3678	1
55	2527	1
55	3039	2
55	3680	1
55	993	1
55	3681	1
55	3685	1
55	3624	2
55	3688	1
55	3689	1
55	3626	1
55	3690	1
55	3627	1
55	3628	3
55	3629	2
55	3693	1
55	3632	2
55	3633	1
55	3697	1
55	3060	2
55	3063	1
55	1019	1
2103	12579	1
2103	19844	1
2103	7237	1
2103	2693	1
2103	6949	1
2103	4454	1
2103	4456	1
2103	5193	1
2103	3627	1
2103	7309	1
2103	17456	1
2103	2576	1
2103	18898	3
2103	19637	1
2103	1142	1
2103	2396	3
2104	25633	1
2104	7330	2
2104	4002	1
2104	28997	1
2104	2438	1
2104	6891	1
2104	4017	1
2104	12563	1
2104	14164	1
2104	1143	1
2104	68763	1
2104	7547	1
2104	9051	1
2104	15931	1
2104	2396	1
2104	21405	1
2104	2430	2
2104	2527	1
58	3875	1
58	3908	1
58	455	1
58	204	2
58	3825	55
58	3922	1
58	3891	1
58	3923	1
58	3892	1
58	3924	1
58	3867	1
58	3963	1
58	2396	1
58	3901	1
58	3903	4
59	3973	1
59	3974	28
59	3975	2
59	3976	1
59	3977	3
59	3981	2
59	3984	1
59	3475	1
59	3476	1
59	3990	1
59	3991	1
59	3996	1
59	3998	1
59	3999	1
59	4000	1
59	4001	2
59	4002	2
59	4003	1
59	3492	1
59	4009	1
59	4010	1
59	4011	1
59	3115	1
59	4012	1
59	4013	1
59	4014	1
59	2799	1
59	2800	1
59	4017	4
59	4021	1
59	4023	1
59	3966	1
2108	8112	1
2108	34594	1
2108	34565	1
2108	7322	1
2108	458	1
2108	2396	2
2109	6100	1
2109	48725	1
2109	4023	1
2109	5255	1
2109	21403	1
2109	2396	2
2109	14095	1
2109	3103	1
4157	19681	1
4157	12014	1
4158	14080	1
4158	3073	2
4158	89603	1
4158	4995	1
4158	4740	2
4158	13705	1
4158	3081	1
4158	24590	1
4158	6927	1
4158	11919	1
4158	8337	1
4158	6933	3
4158	15000	1
4158	2457	3
4158	3867	1
4158	4894	1
4158	20512	1
4158	38561	5
4158	7970	1
4158	4771	3
4158	12579	1
4158	7973	1
4158	19116	1
4158	15024	2
4158	41142	5
4158	46008	1
4158	5181	1
4158	8129	2
4158	8130	1
4158	17479	2
4158	12873	2
4158	17610	1
4158	6091	2
4158	6733	1
4158	39502	9
4158	15054	1
4158	5070	1
4158	15056	1
4158	2640	1
4158	15060	7
4158	17621	8
4158	17622	2
4158	3675	1
4158	17627	1
4158	2396	6
4158	3039	5
4158	2527	2
4158	121056	16
4158	13921	1
4158	3044	2
4158	45157	1
4158	36966	5
4158	4583	20
4158	4585	1
4158	2420	2
4158	2421	1
4158	3062	3
4158	3063	1
4158	4601	2
4158	19581	1
4158	88191	1
4161	4770	1
4161	2674	1
4161	19912	1
4161	2396	3
4161	7340	1
4161	9677	1
66	3586	1
66	4227	4
66	4235	1
66	4237	1
66	2477	1
66	4240	1
66	4241	1
66	3923	1
66	2483	1
66	4243	1
66	4244	1
66	4213	1
66	4245	1
66	4214	1
66	4215	15
66	2423	1
66	4216	3
66	4248	1
66	4217	1
66	4219	1
66	4223	3
2116	19169	1
2116	7541	1
2116	14054	1
2116	24342	1
2116	7975	1
2116	7224	1
2116	13753	1
2116	14057	1
2116	9051	1
2118	6947	1
2118	12851	1
2118	4245	1
2118	965	2
2118	20166	1
72	4337	1
72	2611	1
72	204	3
72	2396	2
72	4348	1
72	4349	1
2121	4482	1
2121	4227	1
2121	5187	2
2121	455	1
2121	56647	1
2121	25612	1
2121	13708	1
2121	204	1
2121	6926	1
2121	14095	1
2121	4240	2
2121	8209	1
2121	17621	1
2121	15125	1
2121	50009	1
2121	2844	1
2121	2396	1
2121	3038	1
2121	19169	1
2121	4452	2
2121	4009	1
2121	11241	1
2121	5162	1
2121	2474	1
2121	7531	1
2121	7211	1
2121	13743	1
2121	3697	1
2121	7219	1
2121	6003	1
2121	6004	1
2121	1658	1
2121	4219	1
2121	21694	2
2124	11904	1
2124	18946	1
2124	3079	1
2124	48519	1
2124	37448	1
2124	10249	1
2124	204	3
2124	3475	1
2124	17300	1
2124	34004	1
2124	6934	1
2124	4953	1
2124	17630	1
2124	2527	1
2124	4831	1
2124	12900	1
2124	8036	1
2124	7205	4
2124	4454	1
2124	2407	1
2124	3495	1
2124	3689	4
2124	4011	1
2124	19826	1
2124	7539	2
2124	4601	1
2124	26426	1
2124	4348	1
2124	19196	1
2124	5181	1
2125	18944	1
2125	8129	1
2125	19201	1
2125	10249	1
2125	25801	1
2125	7245	1
2125	6733	1
2125	5070	1
2125	3924	1
2125	2646	1
2125	3671	1
2125	50009	1
2125	5082	1
2125	18011	1
2125	14044	1
2125	2717	1
2125	17693	1
2125	5088	1
2125	29218	6
2125	4771	1
2125	4451	1
2125	2598	1
2125	13802	1
2125	4010	1
2125	7339	1
2125	3825	1
2125	1018	1
2125	1019	1
2125	19582	1
2125	19071	1
78	3073	1
78	4481	1
78	4482	1
78	4483	1
78	204	1
78	3922	2
78	467	1
78	3923	2
78	4442	1
78	4443	1
78	4447	1
78	3551	1
78	4448	1
78	4449	1
78	4451	1
78	1763	2
78	4452	1
78	4454	1
78	4455	1
78	4456	1
78	4457	2
78	2474	3
78	4458	1
78	3626	1
78	4460	1
78	4461	2
78	4467	1
78	4468	1
78	1141	1
78	2806	1
78	1143	1
78	4471	1
78	4215	1
78	4473	1
78	4474	1
78	4475	4
78	4477	1
2127	3043	1
2127	38724	1
2127	79499	2
2127	6891	1
2127	21425	1
2127	3923	2
2127	28981	5
2127	3991	1
2127	1016	13
2127	37400	1
2127	19578	1
2127	1019	1
2127	5276	1
2127	4477	1
82	2420	3
82	4583	2
82	4585	2
82	4588	1
82	4589	1
82	4590	1
82	4591	1
2130	2436	1
2130	1865	1
2130	4585	1
2130	5162	1
2130	14990	1
2130	980	1
2130	3060	1
2130	4886	1
2130	41142	6
2130	17622	1
2130	3062	1
2130	4760	1
2130	14143	1
2130	87614	28
83	2576	1
83	4611	1
83	3924	1
83	3493	1
83	4601	3
83	4602	1
83	1018	1
83	4603	4
83	2396	2
83	4588	2
83	4605	7
86	4770	1
86	4771	1
86	1763	2
86	4740	1
86	3908	1
86	4773	2
86	204	3
86	4718	1
86	3057	1
86	4817	1
86	4756	1
86	4757	1
86	4213	1
86	4760	2
86	1019	3
86	4763	1
86	4795	1
86	2396	2
86	4797	1
86	2527	1
87	4865	4
87	5124	2
87	3083	2
87	4884	5
87	4886	1
87	4889	5
87	4894	4
87	4898	2
87	4901	9
87	5157	1
87	2598	1
87	5159	1
87	4904	1
87	5160	1
87	3626	4
87	5162	2
87	5163	1
87	2607	1
87	3892	1
87	5179	1
87	5181	1
87	5183	1
87	5186	1
87	5187	2
87	4932	1
87	5188	1
87	5191	1
87	4937	3
87	5193	3
87	4942	1
87	5201	1
87	5202	1
87	3924	1
87	4952	2
87	4953	1
87	4954	4
87	3675	4
87	2396	4
87	4451	1
87	4964	1
87	4966	4
87	4460	2
87	4461	1
87	4976	1
87	4979	1
87	4467	1
87	4982	1
87	4983	1
87	4473	2
87	4217	1
87	4475	2
87	1659	1
87	4990	2
87	4991	1
87	4992	1
87	5248	1
87	4994	3
87	4482	3
87	4995	1
87	2693	2
87	4997	2
87	3973	1
87	4999	1
87	5255	1
87	5000	1
87	5001	1
87	5262	1
87	5009	1
87	5011	3
87	4243	1
87	5269	1
87	5016	9
87	5273	1
87	5018	4
87	5019	1
87	5020	2
87	5276	1
87	5277	1
87	4770	3
87	4771	3
87	2474	1
87	5060	1
87	4293	1
87	459	2
87	204	4
87	5068	1
87	206	3
87	5070	1
87	5077	1
87	4824	5
87	5080	1
87	5081	1
87	4826	1
87	5082	1
87	5083	1
87	5084	1
87	4831	16
87	2527	6
87	4832	32
87	5088	2
87	5089	1
87	4836	11
87	4838	1
87	5094	1
87	4840	18
87	4844	2
87	5100	1
87	4855	3
87	4857	1
87	1018	3
87	1019	2
87	4863	1
102	6081	2
102	4865	1
102	6082	1
102	6083	8
102	3908	2
102	6084	1
102	2436	4
102	6085	2
102	6086	1
102	6088	1
102	6090	1
102	6091	1
102	6092	15
102	4942	1
102	6095	1
102	6096	2
102	6098	1
102	6099	1
102	6100	1
102	6102	1
102	2646	1
102	5018	1
102	6106	1
102	988	1
102	6110	1
102	1758	1
102	3039	2
102	2527	1
102	6112	1
102	6116	1
102	4585	1
102	3689	1
102	6124	1
102	3053	1
102	2420	1
102	6132	1
102	5183	2
114	2434	1
114	3908	1
114	2436	2
114	6918	1
114	6919	1
114	5255	2
114	5001	1
114	3084	1
114	6926	1
114	206	2
114	6927	1
114	6930	1
114	1749	1
114	6933	2
114	6934	1
114	6935	1
114	4763	1
114	6947	1
114	6949	1
114	3689	1
114	6954	1
114	6891	1
114	3053	1
114	6898	5
114	6900	11
114	3060	1
114	4855	1
114	3063	1
114	6907	2
114	6910	1
2162	15106	1
2162	6086	1
2162	51335	1
2162	19912	1
2162	21321	1
2162	204	2
2162	10317	1
2162	4237	1
2162	19667	1
2162	21332	1
2162	3092	2
2162	13782	1
2162	2396	6
2162	4700	1
2162	39526	1
2162	29223	1
2162	10291	1
2162	7540	2
2162	7224	1
2162	7547	1
2162	1659	1
2162	7228	1
2162	19581	2
2162	88191	1
2162	3903	1
2162	14143	1
2165	6112	1
2165	8129	1
2165	9025	1
2165	31362	1
2165	1763	1
2165	4995	1
2165	13923	1
2165	18948	1
2165	2436	1
2165	204	26
2165	4460	2
2165	4718	1
2165	4240	2
2165	20112	1
2165	50066	1
2165	2420	1
2165	2549	1
2165	4023	1
2165	7224	1
2165	4601	1
2165	1019	1
2165	2396	2
2165	15935	2
118	7171	1
118	455	1
118	4601	1
118	3033	2
118	2698	1
118	204	2
118	4460	1
118	4863	1
2166	19681	1
2166	18915	1
2166	12901	1
2166	4293	1
2166	33319	1
2166	14170	1
119	4997	1
119	2693	2
119	3084	1
119	909	3
119	2576	1
119	4245	1
119	7191	2
119	3991	1
119	7192	2
119	7193	6
119	2714	1
119	7198	1
119	7202	1
119	4771	2
119	7205	1
119	7211	1
119	3628	7
119	7212	1
119	7216	3
119	7219	1
119	7221	3
119	7224	1
119	7226	1
119	7228	1
119	5181	1
119	965	1
119	7237	1
119	7242	1
119	204	1
119	7245	1
119	7249	1
119	7250	1
119	7252	1
119	980	1
119	7255	1
119	4952	1
119	7258	1
119	3675	1
119	2396	1
119	3037	2
119	4831	1
119	2527	1
119	7264	1
119	7268	1
119	7270	1
119	3693	1
119	1007	1
119	4471	1
119	1018	1
119	1019	1
123	4292	1
123	7309	2
123	7311	1
123	911	1
123	7312	1
123	4241	1
123	2451	1
123	6934	1
123	7319	1
123	7322	1
123	7323	1
123	7324	1
123	2396	1
123	4700	1
123	7325	1
123	3037	1
123	7326	1
123	2527	1
123	7327	1
123	7328	1
123	7329	1
123	7330	1
123	7331	1
123	7333	1
123	4456	1
123	7339	1
123	7340	1
123	7341	1
123	6005	1
123	4214	1
123	1142	1
129	1867	2
129	3067	1
129	7531	1
129	204	4
129	4990	1
130	7553	1
130	7555	1
130	7556	1
130	2438	1
130	7339	1
130	204	7
130	7566	2
130	7568	1
130	6003	2
130	7539	1
130	7540	1
130	2516	1
130	7541	2
130	1141	1
130	7575	1
130	7545	1
130	7577	1
130	7547	2
130	1019	1
130	7548	1
130	7549	1
130	3039	1
2180	2436	1
2180	19980	3
2180	14095	2
2180	4240	1
2180	17300	1
2180	4884	1
2180	14108	1
2180	3998	1
2180	4771	1
2180	8873	1
2180	7212	1
2180	4021	1
2180	19639	1
2180	26810	1
2180	2491	1
2180	31938	1
2180	14538	1
2180	204	2
2180	17612	1
2180	7245	1
2180	206	40
2180	30542	3
2180	6095	1
2180	7249	1
2180	19667	3
2180	7252	2
2180	33109	3
2180	2646	1
2180	3671	1
2180	50009	1
2180	19930	1
2180	4699	2
2180	49373	3
2180	2527	1
2180	41184	2
2180	3040	1
2180	1763	5
2180	3043	7
2180	45156	2
2180	48997	1
2180	4585	1
2180	31978	1
2180	6891	1
2180	3053	1
2180	14701	2
2180	3060	1
2180	7541	1
2180	2421	1
2180	3062	2
2180	19961	1
2180	4348	1
2180	4863	1
133	4992	1
133	3973	1
133	4937	1
133	458	1
133	3149	1
133	5262	1
133	3922	1
133	3923	1
133	7956	1
133	7957	1
133	7958	1
133	7961	5
133	7962	2
133	7963	1
133	2396	1
133	7968	1
133	7970	1
133	7973	1
133	7975	1
133	7976	2
133	7977	1
133	2474	1
133	7339	1
133	7980	1
133	7982	1
133	3891	1
133	4215	1
133	1018	1
137	8193	1
137	8194	1
137	8197	1
137	3079	1
137	8200	1
137	8201	1
137	3083	1
137	3084	1
137	8205	2
137	8208	2
137	8209	1
137	8210	1
137	8211	3
137	4884	1
137	2844	1
137	4894	1
137	7198	1
137	7970	1
137	5157	1
137	8231	1
137	3626	5
137	7211	1
137	8235	1
137	7212	1
137	7980	1
137	3629	3
137	8244	7
137	3892	1
137	5183	1
137	5186	3
137	5187	1
137	8261	1
137	5193	1
137	8267	1
137	3149	1
137	8272	1
137	5201	1
137	8273	1
137	3923	1
137	2396	12
137	4700	1
137	3680	1
137	4460	2
137	2668	1
137	4461	1
137	3693	1
137	4718	4
137	3697	1
137	4467	2
137	6004	1
137	4214	1
137	2424	1
137	1658	3
137	4990	1
137	4481	1
137	7556	1
137	3973	1
137	5000	3
137	4241	1
137	4243	1
137	3990	1
137	3996	1
137	3998	1
137	7326	2
137	4771	1
137	4009	2
137	4012	2
137	8110	28
137	8111	1
137	8112	1
137	2482	1
137	8115	14
137	8116	1
137	8117	1
137	8121	20
137	8129	1
137	8130	2
137	6084	1
137	455	1
137	204	1
137	8145	1
137	8149	1
137	8153	1
137	8154	1
137	6106	1
137	8155	1
137	8157	1
137	8159	1
137	8160	1
137	8167	1
137	3056	2
137	8178	1
137	8181	1
137	8182	1
137	8183	1
137	8185	4
137	1019	3
139	8336	1
139	8337	1
139	2436	1
139	8197	1
139	4601	1
139	4458	1
139	5070	1
144	2576	2
144	4482	3
144	3060	1
144	3064	1
144	3081	1
144	204	3
144	8767	1
2192	11648	1
2192	8129	1
2192	3586	1
2192	4482	1
2192	49411	1
2192	6084	1
2192	67593	54
2192	38281	2
2192	19146	1
2192	204	5
2192	5262	1
2192	34001	1
2192	8211	1
2192	14550	1
2192	7191	1
2192	2457	1
2192	7577	1
2192	4699	1
2192	60828	1
2192	5276	1
2192	61596	1
2192	2527	1
2192	33440	1
2192	4898	1
2192	4836	1
2192	8231	1
2192	28968	3
2192	3626	1
2192	2474	2
2192	15338	1
2192	19116	1
2192	2604	1
2192	3891	1
2192	19126	1
2192	17657	1
2192	4474	1
2192	1018	1
2192	1019	1
2192	11195	1
2192	4797	1
2192	16766	2
2193	21440	1
2193	8129	1
2193	5187	1
2193	4483	2
2193	4292	1
2193	3908	1
2193	25796	1
2193	13765	1
2193	9669	1
2193	2693	1
2193	5193	4
2193	459	1
2193	911	1
2193	18898	1
2193	3923	1
2193	3924	2
2193	22551	1
2193	31960	1
2193	16985	2
2193	13472	1
2193	33440	1
2193	15141	3
2193	25766	1
2193	7270	2
2193	4456	1
2193	10218	12
2193	7341	1
2193	18030	1
2193	20530	1
2193	51251	2
2193	19637	1
2193	8181	2
2193	9718	1
2193	9725	1
2193	3966	1
2193	4863	1
146	8880	1
146	2693	2
146	6949	1
146	8886	1
146	8887	1
146	8873	1
146	1018	1
146	7339	1
146	1019	1
146	2396	1
146	3693	1
2195	17922	1
2195	9699	4
2195	61571	1
2195	2436	1
2195	8036	1
2195	15141	1
2195	19912	1
2195	17448	1
2195	10601	1
2195	10218	1
2195	4588	1
2195	17295	1
2195	19185	1
2195	4248	1
2195	5273	1
2195	4953	1
2195	26426	1
2195	17917	1
2195	7198	3
148	9025	2
148	6930	1
148	9051	1
148	9036	1
148	204	1
148	9006	2
148	9038	1
2207	8193	2
2207	8129	1
2207	8130	1
2207	4995	1
2207	19844	1
2207	4292	1
2207	7237	3
2207	24326	2
2207	29766	1
2207	6086	2
2207	455	1
2207	204	1
2207	37265	1
2207	8273	2
2207	4693	1
2207	56408	1
2207	3675	2
2207	9051	1
2207	7264	1
2207	21280	1
2207	4001	1
2207	4002	2
2207	4003	2
2207	6947	3
2207	15141	1
2207	33319	3
2207	4456	9
2207	7976	1
2207	3689	1
2207	10858	1
2207	5162	1
2207	4010	3
2207	17581	1
2207	7341	1
2207	3054	2
2207	19697	1
2207	8182	1
2207	40694	1
2207	19641	1
2207	1017	2
2207	4857	1
